run_id,risk_index_p90,risk_index_mean,targets
run_be48abd935f1,0.11782420463243383,0.10491684529574855,5
run_be752f67c5f6,0.5642044963308736,0.5105500489182693,10
run_bed39c117770,0.7273493021545016,0.6439926503071193,3
run_c0584348f647,0.7726477818734633,0.6816057619215444,10
run_c0b2c4b0a3fe,0.7881293283215343,0.6884435789301154,10
run_c0db14f3f51c,0.7933124228681413,0.6639454932299335,10
run_c0f7c6933815,0.4408889624374234,0.34013139872816417,3
run_c167b479030e,0.7661895749442309,0.6065778012978446,9
run_c1bf62b1d066,0.5252738741386891,0.40883290894760665,4
run_c21fa89671a5,0.740019897685585,0.6309541494572334,8
run_c2a9b4e6da5e,0.5232038492038411,0.44672533886111293,9
run_c371c7b9a202,0.6824344172387758,0.5761062606729177,9
run_c375e94f8191,0.6849859830262478,0.5635595348326028,3
run_c566394013c3,0.4408889624374234,0.34013139872816417,3
run_c592207f170d,0.7018023002571357,0.5833602014464341,5
run_c60fc2f4a4bc,0.667655940579736,0.5032070594219517,6
run_c637324c8af5,0.7661895749442309,0.6065778012978446,9
run_c68dc64190c2,0.5232038492038411,0.44672533886111293,9
run_c6a093678c32,0.5896309429585652,0.44196674822508164,5
run_c74c1134182e,0.7671844194588286,0.643021666848333,9
run_c75c697c032a,0.7358435057498584,0.6640835309287916,5
run_c837da4b4b30,0.12486988944653969,0.10678922418314425,5
run_c8a6f1295bb4,0.6414274262039151,0.5563035197352688,3
run_c8c7f42200b5,0.8403462328375125,0.7197025381696794,7
run_c8e1a80b81ba,0.7423127638194841,0.6609563481717898,7
run_c98674202d0e,0.7639948286637158,0.6306092380033812,5
run_c99622868168,0.7217998286084033,0.5836067111938804,10
run_c9a7fba1a07f,0.7480499243707937,0.6473346697214224,5
run_c9bf88815f2a,0.18896318097096887,0.15136684541419904,3
run_ca004ca8506a,0.8823295907638237,0.8254007879184385,10
run_ca6f692ed8c2,0.7845779608642085,0.6612104447461262,8
run_ca73d1f1135a,0.7159266477694878,0.6442135111846831,3
run_cab5d3d7ed80,0.7846740437024281,0.6320044564464867,9
run_cba1961c727a,0.3813325641468952,0.3747513189581328,5
run_cbce7f11ebe5,0.8682636839804032,0.7748968320496483,8
run_cccc0b011438,0.6670319359021504,0.5295935901281358,7
run_cfd33a57682d,0.7337730039209526,0.6505504036122002,4
run_cfd8526788d5,0.6733430480066853,0.5643264276133636,6
run_cffe9cbd37b0,0.6392183169150603,0.5863178412110939,3
run_d019e5a33c7a,0.7544984121581407,0.6310379519485592,5
run_d0a28ac480cc,0.9097106558514324,0.8141332673258267,8
run_d1206aa44808,0.6864037006874275,0.6051054232044956,10
run_d1399ceac4e8,0.2917512271168425,0.21525002146629688,3
run_d231b6ba0b2e,0.5699548345833827,0.5179620239879668,10
run_d277eaf9e998,0.7501884451126609,0.6694679659263559,5
run_d29fa99febfb,0.6714398834890581,0.5172023046501236,6
run_d2c13f4236b9,0.6752055475540409,0.5734253066647579,4
run_d2ccdc13beab,0.6392174343710916,0.5863158868273334,3
run_d39f004334a4,0.667655940579736,0.5032070594219517,6
run_d3ca8c7403ec,0.5864317658677297,0.4360755120589107,5
run_d3f45d94a0e7,0.8393259254990697,0.7093040831477188,7
run_d4b03dc423a6,0.68561692226572,0.5108167694557516,6
run_d4f86821097e,0.7845779608642085,0.6612104447461262,8
run_d50132f8d89e,0.5158377493332928,0.44475432543552135,9
run_d5b26cc3e2c4,0.7480892750867809,0.6866195018873219,5
run_d619896b37d0,0.7025577829141008,0.5786551743235597,3
run_d62507c4e993,0.6679383231729674,0.5466815976304402,6
run_d636b415c6cf,0.7159266477694878,0.6442135111846831,3
run_d6bebad6fa8d,0.7881293283215343,0.6884435789301154,10
run_d6c6dc7b2794,0.7510629511582209,0.6551795558556796,5
run_d6f3c4e892f2,0.7155608760344412,0.5648659807739617,6
run_d84767e2c9ff,0.7910601327516903,0.6893423574152289,8
run_d9dfb3c5a6a1,0.5252738741386891,0.40883290894760665,4
run_da5a9a20dc87,0.7194848288784446,0.5618025430168045,6
run_db2cf29856aa,0.667655940579736,0.5032070594219517,6
run_dc0e0b54e455,0.36746741014118656,0.3611821821882174,5
run_dc3c6c9223bc,0.7726477818734633,0.6816057619215444,10
run_dc44054d2b55,0.15492439891168472,0.13306139752940024,3
run_dca57520c2d1,0.6822775538199883,0.5692127195956058,6
run_dfcc6bb9a366,0.7080817035697764,0.6004931049990142,3
run_e10e38aa6306,0.8589863677193992,0.760514403379482,10
run_e135e30fbbf7,0.871148378416823,0.7727428649941435,8
run_e212f3518fe8,0.6945541472611667,0.6011662617454382,3
run_e277e42292ee,0.7227496060336243,0.6153280499811185,4
run_e2d5cc307fe2,0.6886294909371982,0.6059056301803846,9
run_e3645822145f,0.15497892344852238,0.13311592206623787,3
run_e37f56d75514,0.7354054323724594,0.6361682079472566,5
run_e3b80070105b,0.6887585421254565,0.508035710438443,7
run_e3c2ec91d01f,0.7560905113706445,0.6696949179247529,5
run_e3e57342a5a4,0.7049979805427746,0.6215441995459473,10
run_e4119e88be56,0.8393259254990697,0.7093040831477188,7
run_e44fc0ba107e,0.7291743700250006,0.6115982481655932,6
run_e4b386f77429,0.3072280205353072,0.23180175581322698,5
run_e522a61abaec,0.8017284520004221,0.6855949570354576,8
run_e53fd62c6f11,0.7501884451126609,0.6694679659263559,5
run_e548c39ac68e,0.6822775538199883,0.5692127195956058,6
run_e549e569f36b,0.7025577829141008,0.5786551743235597,3
run_e55ec1d9a98a,0.15497892344852238,0.13311592206623787,3
run_e67c028a38b3,0.714700103833127,0.5696607690259482,3
run_e8253b103225,0.12966068345578854,0.10997993655561393,5
run_e8b43f5642ce,0.12966068345578854,0.10997993655561393,5
run_e931edfe3d26,0.722728162660901,0.5934001276395561,7
run_e9f17b16ff5f,0.7244956751866655,0.596487184236018,5
run_ea26a638ff8e,0.8362637529771582,0.7313350110193364,8
run_ea435100066a,0.7358435057498584,0.6640835309287916,5
run_ea7f32c04aa2,0.7068752118067356,0.5940752545915791,6
run_eacb4a30409b,0.7127401092535192,0.5616758344336684,6
run_eb2c7a969e26,0.832773207638273,0.7229510642976512,7
run_eb4526a795c4,0.15497892344852238,0.13311592206623787,3
run_ebaa5c786fa3,0.6886294909371982,0.6059056301803846,9
run_ec459e3509a1,0.5261803329568328,0.39374867946416164,3
run_ee057de3192a,0.24734906260648337,0.13420024665611666,5
run_ee1ea1ff508b,0.5079236088390685,0.36950070343214075,6
run_ee2b71079f6b,0.6849859830262478,0.5635595348326028,3
run_ee4c7ccafb38,0.6733430480066853,0.5643264276133636,6
run_ee6536cc6c7c,0.6586103208991269,0.528101731209749,6
run_ee93dd6995a7,0.7288158004727094,0.6217886008230449,5
run_eefb98c0cdb2,0.7480499243707937,0.6473346697214224,5
run_efb8b851cff8,0.6652394927621174,0.5837926376721012,3
run_f028e589783b,0.7049979805427746,0.6215441995459473,10
run_f030555bdf92,0.7501884451126609,0.6694679659263559,5
run_f07681aca4c3,0.7980585729937346,0.7021858102184977,8
run_f16c6fbe5a85,0.7163825935307788,0.5822762922566038,8
run_f2728550fb25,0.7159266477694878,0.6442135111846831,3
run_f2e55194b0b7,0.9097106558514324,0.8141332673258267,8
run_f3398e613a72,0.6910569883257344,0.6568003350457952,5
run_f378e93fb688,0.590109302301371,0.42550220334653865,8
run_f3b6df36aaf5,0.5209306139325232,0.47968298907096835,3
run_f45c2db042c5,0.4473679370948071,0.3826530308606776,5
run_f46dae74a9e2,0.6586103208991269,0.528101731209749,6
run_f472a53e3b54,0.6733430480066853,0.5643264276133636,6
run_f4a7ba5a7627,0.667655940579736,0.5032070594219517,6
run_f4fde8288db6,0.7480892750867809,0.6866195018873219,5
run_f58df46d0c85,0.667655940579736,0.5032070594219517,6
run_f59e46a32606,0.6824344172387758,0.5761062606729177,9
run_f5c199882db9,0.8890591479102433,0.7480452696661477,8
run_f61e17f81486,0.12966068345578854,0.10997993655561393,5
run_f7de507754ad,0.7726477818734633,0.6816057619215444,10
run_f832a057fe22,0.8393259254990697,0.7093040831477188,7
run_f884fec0e881,0.7845779608642085,0.6612104447461262,8
run_f8bd3ce8b801,0.6753995461947926,0.5589068601669035,6
run_f96ad732b425,0.8911417079860563,0.7921310114106268,8
run_f9e295503dbc,0.7820696265438897,0.6666290458959074,8
run_fa5f2c95f525,0.6262079282445759,0.5195332659760031,3
run_fa93a9c39be5,0.7049979805427746,0.6215441995459473,10
run_fb51fdaa63b7,0.7159266477694878,0.6442135111846831,3
run_fb6386726ce7,0.7661895749442309,0.6065778012978446,9
run_fbed256045df,0.7354054323724594,0.6361682079472566,5
run_fc54d3ef478b,0.6866244923613408,0.5895500921845492,4
run_fc9d62f8d6bc,0.7049979805427746,0.6215441995459473,10
run_fcb9e4597ca0,0.36746741014118656,0.3611821821882174,5
run_fd0aa560fcda,0.7390066786162406,0.6298753882854559,3
run_fdc6a269f7ad,0.8538679271271329,0.7382255322093122,7
run_fde120e190df,0.6864037006874275,0.6051054232044956,10
run_ff096da1d184,0.6886294909371982,0.6059056301803846,9
run_ff36259bb1a4,0.8760296658083151,0.7727370131659985,8
run_ff64a759c1f3,0.7163444409044636,0.6111266217811036,3
run_fff5c7eebb59,0.34667532175617877,0.22889647851447306,3
